length, width, pattern, capture, instantiation, first_launch_api, first_launch_total, repeat_launch_api, repeat_launch_total, first_launch_device, blockingKernelTimeoutDetected, repeat_launch_device, blockingKernelTimeoutDetected, upload_api_time, upload_device_time, blockingKernelTimeoutDetected, 
147, 1, 0, 84.144, 116.151, 47.566, 141.294, 29.443, 134.696, 137.024, 0.000, 134.720, 0.000, 40.419, 39.392, 0.000, 
147, 1, 0, 100.864, 116.916, 46.846, 140.309, 29.219, 134.910, 136.192, 0.000, 135.136, 0.000, 39.756, 40.672, 0.000, 
147, 1, 0, 83.943, 116.711, 46.427, 140.397, 29.614, 134.926, 136.608, 0.000, 134.560, 0.000, 40.445, 40.448, 0.000, 
147, 1, 0, 88.253, 123.608, 47.965, 141.205, 30.111, 135.210, 136.608, 0.000, 135.264, 0.000, 40.143, 40.032, 0.000, 
147, 1, 0, 83.973, 116.546, 47.194, 140.502, 29.335, 135.286, 136.960, 0.000, 134.752, 0.000, 40.117, 41.120, 0.000, 
147, 1, 0, 83.847, 116.474, 46.951, 140.767, 28.401, 135.159, 137.216, 0.000, 134.720, 0.000, 40.037, 41.728, 0.000, 
147, 1, 0, 84.474, 117.105, 47.818, 140.715, 28.676, 134.594, 136.256, 0.000, 134.688, 0.000, 41.138, 40.576, 0.000, 
148, 1, 0, 84.229, 119.341, 46.901, 141.178, 30.635, 135.607, 137.408, 0.000, 134.848, 0.000, 41.116, 40.512, 0.000, 
148, 1, 0, 89.447, 123.739, 48.576, 142.036, 30.409, 135.325, 137.568, 0.000, 135.392, 0.000, 41.059, 41.088, 0.000, 
148, 1, 0, 84.336, 117.739, 48.039, 141.467, 29.192, 135.124, 138.240, 0.000, 135.264, 0.000, 40.159, 41.056, 0.000, 
148, 1, 0, 84.696, 116.975, 47.527, 141.525, 31.151, 135.214, 138.176, 0.000, 135.264, 0.000, 41.338, 37.984, 0.000, 
148, 1, 0, 84.256, 118.215, 47.239, 141.385, 29.773, 134.970, 137.600, 0.000, 135.200, 0.000, 41.082, 40.704, 0.000, 
148, 1, 0, 84.941, 117.336, 48.308, 141.720, 29.046, 135.444, 137.600, 0.000, 135.424, 0.000, 41.420, 40.960, 0.000, 
148, 1, 0, 88.861, 124.246, 48.131, 140.862, 30.222, 135.745, 137.792, 0.000, 135.104, 0.000, 39.729, 41.472, 0.000, 
148, 1, 0, 84.564, 117.779, 46.402, 141.242, 30.024, 136.270, 137.504, 0.000, 135.168, 0.000, 41.007, 41.344, 0.000, 
148, 1, 0, 84.351, 117.338, 47.525, 141.611, 30.467, 135.453, 137.504, 0.000, 135.232, 0.000, 42.480, 40.736, 0.000, 
148, 1, 0, 84.561, 116.856, 46.461, 141.496, 30.378, 135.691, 137.376, 0.000, 135.424, 0.000, 40.793, 40.896, 0.000, 
149, 1, 0, 84.752, 121.884, 47.393, 142.747, 29.516, 136.611, 138.432, 0.000, 136.000, 0.000, 41.186, 41.408, 0.000, 
149, 1, 0, 90.005, 125.164, 48.179, 142.466, 29.813, 136.236, 138.656, 0.000, 136.928, 0.000, 40.257, 42.304, 0.000, 
149, 1, 0, 84.777, 118.795, 49.052, 142.459, 29.258, 136.324, 137.856, 0.000, 136.160, 0.000, 39.767, 39.776, 0.000, 
149, 1, 0, 85.380, 117.628, 47.045, 142.880, 31.029, 138.276, 138.496, 0.000, 136.320, 0.000, 41.399, 40.800, 0.000, 
149, 1, 0, 84.666, 118.799, 47.522, 142.775, 29.197, 137.137, 138.304, 0.000, 136.416, 0.000, 39.690, 40.928, 0.000, 
149, 1, 0, 85.212, 118.446, 47.103, 142.108, 29.843, 136.867, 137.888, 0.000, 137.056, 0.000, 41.087, 41.632, 0.000, 
149, 1, 0, 89.592, 124.420, 48.015, 142.980, 29.633, 136.734, 137.824, 0.000, 136.320, 0.000, 41.639, 40.896, 0.000, 
149, 1, 0, 85.189, 119.777, 47.644, 143.379, 28.547, 136.731, 137.888, 0.000, 136.256, 0.000, 40.253, 40.704, 0.000, 
149, 1, 0, 110.772, 126.630, 47.893, 142.829, 30.837, 136.864, 138.240, 0.000, 136.000, 0.000, 39.895, 41.088, 0.000, 
149, 1, 0, 84.984, 118.372, 47.378, 143.132, 28.639, 136.095, 137.664, 0.000, 135.904, 0.000, 39.704, 38.592, 0.000, 
150, 1, 0, 85.201, 121.078, 47.127, 141.887, 28.878, 136.519, 138.432, 0.000, 136.608, 0.000, 41.453, 40.384, 0.000, 
150, 1, 0, 90.343, 126.500, 48.374, 144.015, 41.683, 149.802, 138.336, 0.000, 136.640, 0.000, 40.580, 42.048, 0.000, 
150, 1, 0, 85.231, 119.417, 47.106, 142.619, 29.057, 137.081, 139.008, 0.000, 136.672, 0.000, 41.499, 39.840, 0.000, 
150, 1, 0, 90.954, 126.141, 48.367, 142.210, 28.969, 136.295, 138.944, 0.000, 137.312, 0.000, 39.758, 41.440, 0.000, 
150, 1, 0, 85.059, 119.755, 47.160, 143.240, 29.227, 137.460, 139.296, 0.000, 136.544, 0.000, 41.295, 41.760, 0.000, 
150, 1, 0, 85.592, 119.400, 48.947, 143.338, 28.589, 136.672, 139.168, 0.000, 137.024, 0.000, 41.395, 41.664, 0.000, 
150, 1, 0, 90.032, 125.668, 60.964, 143.242, 30.051, 137.136, 139.456, 0.000, 136.864, 0.000, 40.389, 41.632, 0.000, 
150, 1, 0, 85.500, 118.873, 47.577, 142.848, 29.581, 137.524, 138.432, 0.000, 136.832, 0.000, 40.682, 41.184, 0.000, 
150, 1, 0, 90.532, 125.734, 48.274, 143.870, 29.621, 137.797, 139.680, 0.000, 137.376, 0.000, 40.505, 41.856, 0.000, 
150, 1, 0, 85.685, 118.401, 47.360, 143.976, 29.168, 136.588, 138.720, 0.000, 136.704, 0.000, 41.305, 41.088, 0.000, 
151, 1, 0, 86.090, 125.752, 48.273, 144.083, 29.532, 138.159, 139.680, 0.000, 137.568, 0.000, 41.389, 41.824, 0.000, 
151, 1, 0, 91.238, 133.783, 48.212, 144.481, 29.864, 136.682, 140.128, 0.000, 137.792, 0.000, 40.223, 41.888, 0.000, 
151, 1, 0, 86.067, 120.395, 47.590, 143.773, 29.286, 137.594, 140.288, 0.000, 138.016, 0.000, 40.297, 40.928, 0.000, 
151, 1, 0, 91.463, 126.296, 48.804, 143.848, 31.022, 137.324, 140.416, 0.000, 137.280, 0.000, 40.460, 40.768, 0.000, 
151, 1, 0, 86.220, 120.194, 48.421, 144.385, 29.959, 138.425, 139.392, 0.000, 137.728, 0.000, 40.089, 42.432, 0.000, 
151, 1, 0, 86.355, 149.877, 49.285, 145.371, 31.169, 137.596, 140.960, 0.000, 137.504, 0.000, 40.645, 40.672, 0.000, 
151, 1, 0, 86.214, 120.472, 47.226, 144.232, 29.286, 137.997, 142.592, 0.000, 137.088, 0.000, 41.598, 40.032, 0.000, 
151, 1, 0, 91.005, 126.006, 48.950, 144.811, 29.417, 138.279, 140.096, 0.000, 136.512, 0.000, 41.216, 40.896, 0.000, 
151, 1, 0, 90.773, 126.288, 48.732, 144.228, 29.454, 137.794, 139.904, 0.000, 137.408, 0.000, 41.417, 40.576, 0.000, 
151, 1, 0, 86.819, 119.337, 47.879, 143.924, 29.819, 137.169, 140.192, 0.000, 137.632, 0.000, 41.435, 41.664, 0.000, 
152, 1, 0, 114.988, 129.666, 49.301, 145.316, 29.005, 137.915, 141.376, 0.000, 138.240, 0.000, 52.782, 41.344, 0.000, 
152, 1, 0, 86.594, 142.725, 48.442, 145.098, 30.043, 137.795, 141.952, 0.000, 138.240, 0.000, 41.653, 41.376, 0.000, 
152, 1, 0, 87.050, 123.450, 46.962, 145.295, 29.201, 138.886, 141.856, 0.000, 138.112, 0.000, 42.178, 40.992, 0.000, 
152, 1, 0, 91.604, 126.494, 49.360, 146.114, 29.487, 139.148, 141.696, 0.000, 138.592, 0.000, 41.183, 40.864, 0.000, 
152, 1, 0, 86.630, 120.761, 48.519, 145.182, 30.478, 138.206, 141.472, 0.000, 137.952, 0.000, 41.031, 41.280, 0.000, 
152, 1, 0, 92.446, 128.262, 50.368, 144.914, 29.528, 138.309, 140.832, 0.000, 138.112, 0.000, 40.725, 41.952, 0.000, 
152, 1, 0, 86.877, 121.113, 47.652, 144.913, 28.526, 138.051, 140.736, 0.000, 138.080, 0.000, 40.509, 43.008, 0.000, 
152, 1, 0, 87.064, 120.015, 47.908, 144.348, 29.376, 137.899, 140.544, 0.000, 138.144, 0.000, 41.111, 38.144, 0.000, 
152, 1, 0, 91.517, 133.790, 48.258, 144.672, 29.409, 138.460, 140.480, 0.000, 138.112, 0.000, 41.475, 40.704, 0.000, 
152, 1, 0, 86.659, 120.057, 47.926, 145.329, 29.324, 138.347, 140.544, 0.000, 137.856, 0.000, 39.907, 41.600, 0.000, 
153, 1, 0, 92.420, 129.603, 49.903, 146.650, 30.401, 140.422, 142.784, 0.000, 140.032, 0.000, 41.551, 42.752, 0.000, 
153, 1, 0, 87.432, 121.410, 49.447, 145.550, 31.181, 140.407, 141.632, 0.000, 140.352, 0.000, 41.157, 40.864, 0.000, 
153, 1, 0, 87.218, 121.689, 49.890, 146.550, 54.033, 140.861, 142.208, 0.000, 139.424, 0.000, 41.780, 42.656, 0.000, 
153, 1, 0, 87.584, 122.269, 49.118, 146.493, 31.039, 140.507, 141.792, 0.000, 140.032, 0.000, 42.357, 42.048, 0.000, 
153, 1, 0, 87.270, 122.788, 49.418, 147.449, 30.686, 141.556, 152.288, 0.000, 139.712, 0.000, 42.985, 43.776, 0.000, 
153, 1, 0, 91.993, 128.261, 49.322, 147.743, 42.383, 141.578, 141.856, 0.000, 140.064, 0.000, 41.864, 42.816, 0.000, 
153, 1, 0, 87.157, 122.230, 48.638, 145.489, 30.517, 140.496, 142.144, 0.000, 140.064, 0.000, 42.041, 42.432, 0.000, 
153, 1, 0, 92.363, 127.952, 50.228, 145.569, 31.310, 140.462, 142.528, 0.000, 139.840, 0.000, 42.031, 41.056, 0.000, 
153, 1, 0, 87.454, 121.803, 49.802, 146.492, 29.690, 140.367, 141.824, 0.000, 140.000, 0.000, 42.760, 41.312, 0.000, 
153, 1, 0, 87.546, 121.159, 48.616, 145.503, 30.794, 140.240, 141.664, 0.000, 140.320, 0.000, 42.078, 41.888, 0.000, 
154, 1, 0, 92.593, 137.545, 49.356, 147.291, 30.132, 142.238, 142.336, 0.000, 140.224, 0.000, 40.867, 42.112, 0.000, 
154, 1, 0, 88.199, 122.200, 49.674, 146.928, 30.721, 141.428, 143.168, 0.000, 140.608, 0.000, 64.350, 42.784, 0.000, 
154, 1, 0, 92.694, 129.919, 50.448, 146.732, 31.343, 139.973, 143.328, 0.000, 141.440, 0.000, 42.914, 41.088, 0.000, 
154, 1, 0, 87.966, 122.725, 49.103, 146.694, 31.177, 141.269, 143.392, 0.000, 140.480, 0.000, 42.337, 41.760, 0.000, 
154, 1, 0, 87.740, 122.933, 49.994, 148.105, 31.619, 141.190, 142.912, 0.000, 140.896, 0.000, 42.053, 41.856, 0.000, 
154, 1, 0, 88.253, 122.236, 49.267, 147.439, 29.381, 140.749, 143.584, 0.000, 140.832, 0.000, 42.068, 41.152, 0.000, 
154, 1, 0, 87.783, 122.692, 49.782, 147.378, 30.103, 140.620, 142.976, 0.000, 140.512, 0.000, 43.331, 42.880, 0.000, 
154, 1, 0, 92.886, 128.802, 49.156, 147.094, 30.978, 149.804, 142.848, 0.000, 140.672, 0.000, 42.666, 42.112, 0.000, 
154, 1, 0, 87.812, 122.573, 50.203, 147.729, 31.067, 140.777, 142.976, 0.000, 141.440, 0.000, 42.615, 42.784, 0.000, 
154, 1, 0, 120.901, 130.853, 51.112, 148.219, 32.032, 141.402, 142.112, 0.000, 140.736, 0.000, 42.077, 41.600, 0.000, 
155, 1, 0, 88.246, 334.838, 49.551, 148.413, 31.228, 141.149, 143.168, 0.000, 142.016, 0.000, 42.726, 41.280, 0.000, 
155, 1, 0, 88.544, 124.130, 48.787, 147.522, 30.406, 142.634, 143.200, 0.000, 141.472, 0.000, 41.955, 42.048, 0.000, 
155, 1, 0, 88.591, 123.845, 49.241, 146.964, 30.837, 142.031, 143.296, 0.000, 141.696, 0.000, 43.261, 42.048, 0.000, 
155, 1, 0, 89.031, 123.097, 49.370, 147.831, 31.426, 141.365, 143.520, 0.000, 141.664, 0.000, 43.638, 42.624, 0.000, 
155, 1, 0, 92.984, 130.035, 49.601, 147.610, 30.411, 141.702, 143.808, 0.000, 141.312, 0.000, 42.579, 41.568, 0.000, 
155, 1, 0, 88.979, 123.162, 50.408, 148.694, 30.774, 141.718, 143.104, 0.000, 141.536, 0.000, 42.537, 42.240, 0.000, 
155, 1, 0, 113.467, 131.705, 50.061, 147.020, 30.593, 141.809, 142.688, 0.000, 141.472, 0.000, 41.718, 41.952, 0.000, 
155, 1, 0, 88.620, 123.144, 49.358, 147.494, 30.887, 141.508, 143.936, 0.000, 141.664, 0.000, 43.397, 42.336, 0.000, 
155, 1, 0, 88.155, 124.126, 50.129, 148.365, 30.554, 141.461, 143.936, 0.000, 141.696, 0.000, 43.281, 41.728, 0.000, 
155, 1, 0, 93.300, 138.871, 49.609, 148.653, 31.384, 143.131, 142.720, 0.000, 141.120, 0.000, 42.171, 39.776, 0.000, 
156, 1, 0, 88.866, 124.570, 50.906, 148.608, 30.887, 141.460, 144.832, 0.000, 142.496, 0.000, 48.497, 43.136, 0.000, 
156, 1, 0, 94.499, 131.162, 50.396, 148.560, 31.297, 142.851, 144.832, 0.000, 141.568, 0.000, 42.517, 42.208, 0.000, 
156, 1, 0, 88.880, 123.948, 49.389, 148.197, 30.498, 142.808, 144.288, 0.000, 142.688, 0.000, 42.488, 42.496, 0.000, 
156, 1, 0, 89.225, 123.636, 77.231, 148.354, 31.531, 141.985, 144.672, 0.000, 142.528, 0.000, 41.952, 43.104, 0.000, 
156, 1, 0, 89.397, 123.891, 50.070, 148.975, 31.115, 142.537, 144.672, 0.000, 141.696, 0.000, 42.131, 42.528, 0.000, 
156, 1, 0, 89.081, 123.662, 49.296, 149.047, 30.960, 143.146, 144.608, 0.000, 142.336, 0.000, 43.069, 42.496, 0.000, 
156, 1, 0, 93.929, 130.571, 50.107, 148.559, 43.042, 141.574, 144.416, 0.000, 142.400, 0.000, 42.264, 42.176, 0.000, 
156, 1, 0, 89.435, 123.630, 50.089, 148.642, 30.505, 142.720, 144.992, 0.000, 142.176, 0.000, 42.382, 41.824, 0.000, 
156, 1, 0, 94.298, 132.030, 50.621, 149.934, 31.583, 142.962, 144.704, 0.000, 142.592, 0.000, 42.644, 42.784, 0.000, 
156, 1, 0, 89.184, 124.785, 49.962, 148.826, 30.518, 142.767, 144.288, 0.000, 142.400, 0.000, 41.127, 41.920, 0.000, 
157, 1, 0, 89.195, 129.332, 49.735, 159.780, 32.215, 143.861, 145.536, 0.000, 143.040, 0.000, 42.443, 41.856, 0.000, 
157, 1, 0, 89.759, 125.073, 49.620, 148.894, 31.184, 142.515, 145.856, 0.000, 143.520, 0.000, 43.200, 42.720, 0.000, 
157, 1, 0, 89.497, 125.849, 49.002, 148.758, 30.613, 143.835, 145.344, 0.000, 142.464, 0.000, 43.524, 42.176, 0.000, 
157, 1, 0, 94.681, 131.712, 51.524, 150.405, 43.465, 144.634, 145.856, 0.000, 143.392, 0.000, 42.085, 42.208, 0.000, 
157, 1, 0, 89.615, 125.407, 48.997, 149.432, 31.333, 143.319, 145.440, 0.000, 143.328, 0.000, 42.687, 42.688, 0.000, 
157, 1, 0, 94.946, 132.150, 51.005, 150.290, 30.697, 143.428, 145.312, 0.000, 143.104, 0.000, 43.941, 42.592, 0.000, 
157, 1, 0, 89.313, 125.700, 48.724, 149.229, 30.534, 143.671, 145.344, 0.000, 143.424, 0.000, 43.558, 42.528, 0.000, 
157, 1, 0, 105.357, 146.865, 50.488, 149.763, 71.081, 143.874, 145.088, 0.000, 143.232, 0.000, 42.742, 42.112, 0.000, 
157, 1, 0, 89.521, 125.739, 50.010, 148.999, 30.270, 143.637, 145.408, 0.000, 143.712, 0.000, 42.746, 42.592, 0.000, 
157, 1, 0, 89.627, 125.241, 49.774, 149.149, 31.176, 144.885, 145.536, 0.000, 143.008, 0.000, 43.935, 42.368, 0.000, 
158, 1, 0, 94.955, 133.207, 51.027, 150.908, 31.861, 150.652, 146.656, 0.000, 144.192, 0.000, 42.459, 43.072, 0.000, 
158, 1, 0, 90.290, 126.117, 49.304, 149.844, 30.718, 144.749, 146.336, 0.000, 144.256, 0.000, 42.035, 42.400, 0.000, 
158, 1, 0, 95.789, 133.626, 50.836, 150.203, 31.504, 143.985, 146.112, 0.000, 143.776, 0.000, 41.668, 42.880, 0.000, 
158, 1, 0, 90.224, 125.468, 48.471, 150.434, 30.192, 144.328, 146.240, 0.000, 144.608, 0.000, 42.149, 42.624, 0.000, 
158, 1, 0, 90.053, 126.441, 49.881, 150.658, 30.265, 144.618, 146.656, 0.000, 144.064, 0.000, 43.874, 40.608, 0.000, 
158, 1, 0, 90.371, 127.867, 51.116, 150.642, 31.021, 143.857, 147.008, 0.000, 144.000, 0.000, 42.332, 42.560, 0.000, 
158, 1, 0, 89.662, 127.284, 49.682, 152.080, 31.188, 144.158, 145.920, 0.000, 143.648, 0.000, 43.907, 42.336, 0.000, 
158, 1, 0, 95.278, 132.855, 50.933, 149.990, 30.510, 143.434, 146.304, 0.000, 144.128, 0.000, 42.239, 43.232, 0.000, 
158, 1, 0, 89.901, 125.998, 49.999, 150.892, 31.452, 144.565, 146.528, 0.000, 144.256, 0.000, 42.649, 43.424, 0.000, 
158, 1, 0, 95.231, 132.970, 51.492, 150.284, 31.192, 144.115, 146.656, 0.000, 143.968, 0.000, 43.098, 43.008, 0.000, 
159, 1, 0, 90.808, 132.453, 50.623, 154.122, 31.264, 144.595, 147.808, 0.000, 145.088, 0.000, 42.946, 42.240, 0.000, 
159, 1, 0, 92.167, 129.856, 50.156, 154.691, 32.140, 145.953, 147.648, 0.000, 144.960, 0.000, 44.327, 41.824, 0.000, 
159, 1, 0, 90.773, 127.224, 49.859, 151.562, 30.428, 145.366, 147.360, 0.000, 144.928, 0.000, 44.307, 43.360, 0.000, 
159, 1, 0, 91.425, 126.849, 51.024, 151.913, 29.808, 145.603, 147.136, 0.000, 145.216, 0.000, 44.109, 43.168, 0.000, 
159, 1, 0, 95.548, 134.270, 51.897, 157.232, 30.536, 144.117, 147.360, 0.000, 144.704, 0.000, 42.703, 42.784, 0.000, 
159, 1, 0, 90.793, 126.685, 50.603, 150.364, 30.304, 144.598, 147.136, 0.000, 145.280, 0.000, 43.309, 54.272, 0.000, 
159, 1, 0, 95.688, 134.975, 50.899, 151.905, 30.804, 145.241, 147.456, 0.000, 144.960, 0.000, 43.059, 43.040, 0.000, 
159, 1, 0, 90.569, 126.651, 51.477, 151.161, 31.578, 145.282, 147.424, 0.000, 144.352, 0.000, 43.250, 43.296, 0.000, 
159, 1, 0, 90.621, 127.212, 50.411, 151.559, 31.854, 145.273, 147.552, 0.000, 144.672, 0.000, 44.139, 43.840, 0.000, 
159, 1, 0, 91.209, 126.836, 50.345, 151.253, 31.193, 145.078, 146.944, 0.000, 144.736, 0.000, 42.492, 42.336, 0.000, 
160, 1, 0, 91.465, 128.383, 50.301, 152.766, 31.489, 145.945, 148.864, 0.000, 145.568, 0.000, 44.300, 42.560, 0.000, 
160, 1, 0, 96.788, 133.979, 51.283, 152.114, 31.438, 145.237, 148.320, 0.000, 145.376, 0.000, 43.965, 43.936, 0.000, 
160, 1, 0, 91.427, 129.999, 50.891, 152.322, 31.192, 145.777, 148.288, 0.000, 145.632, 0.000, 44.029, 43.552, 0.000, 
160, 1, 0, 96.483, 134.354, 50.833, 151.626, 31.462, 145.758, 147.616, 0.000, 145.312, 0.000, 43.728, 43.680, 0.000, 
160, 1, 0, 91.064, 128.177, 50.776, 151.952, 30.769, 145.169, 148.128, 0.000, 145.824, 0.000, 42.954, 43.136, 0.000, 
160, 1, 0, 125.748, 137.205, 51.990, 153.858, 31.652, 145.572, 148.256, 0.000, 145.376, 0.000, 42.597, 43.584, 0.000, 
160, 1, 0, 91.267, 127.841, 50.915, 152.287, 31.081, 145.601, 148.288, 0.000, 146.048, 0.000, 43.288, 43.712, 0.000, 
160, 1, 0, 91.256, 127.146, 50.385, 152.486, 32.449, 146.178, 147.808, 0.000, 145.568, 0.000, 43.126, 43.424, 0.000, 
160, 1, 0, 90.916, 127.792, 49.885, 152.693, 30.347, 146.231, 148.128, 0.000, 146.112, 0.000, 43.037, 42.400, 0.000, 
160, 1, 0, 91.661, 127.887, 50.951, 151.427, 31.097, 146.038, 148.288, 0.000, 146.080, 0.000, 43.552, 43.648, 0.000, 
161, 1, 0, 97.021, 157.079, 53.417, 154.193, 32.919, 153.245, 149.248, 0.000, 147.168, 0.000, 44.119, 44.032, 0.000, 
161, 1, 0, 92.301, 128.793, 51.838, 153.631, 31.893, 147.775, 148.608, 0.000, 147.648, 0.000, 43.466, 44.320, 0.000, 
161, 1, 0, 97.326, 136.796, 52.740, 153.280, 32.857, 147.944, 149.600, 0.000, 148.192, 0.000, 44.143, 42.976, 0.000, 
161, 1, 0, 91.938, 128.866, 51.373, 153.596, 32.072, 148.415, 149.440, 0.000, 146.848, 0.000, 43.671, 45.056, 0.000, 
161, 1, 0, 91.661, 129.560, 51.008, 153.486, 61.489, 148.627, 149.696, 0.000, 147.136, 0.000, 45.004, 44.480, 0.000, 
161, 1, 0, 92.080, 129.007, 51.970, 153.446, 31.861, 147.409, 149.184, 0.000, 147.680, 0.000, 44.214, 44.576, 0.000, 
161, 1, 0, 91.754, 129.205, 51.379, 153.817, 31.494, 149.023, 149.024, 0.000, 148.576, 0.000, 44.100, 43.136, 0.000, 
161, 1, 0, 96.918, 135.075, 52.102, 153.503, 31.075, 148.567, 149.344, 0.000, 147.328, 0.000, 43.819, 44.256, 0.000, 
161, 1, 0, 91.616, 129.189, 51.758, 152.745, 32.358, 147.412, 149.632, 0.000, 147.360, 0.000, 46.520, 44.128, 0.000, 
161, 1, 0, 97.004, 136.777, 51.709, 156.324, 33.012, 147.154, 150.048, 0.000, 148.032, 0.000, 43.073, 44.448, 0.000, 
162, 1, 0, 92.267, 131.873, 51.627, 153.843, 32.329, 147.783, 149.824, 0.000, 147.968, 0.000, 44.350, 44.384, 0.000, 
162, 1, 0, 98.361, 135.706, 51.866, 155.599, 32.522, 148.626, 151.040, 0.000, 148.320, 0.000, 44.595, 44.672, 0.000, 
162, 1, 0, 92.401, 130.696, 50.699, 153.980, 31.816, 147.914, 151.008, 0.000, 148.384, 0.000, 44.030, 45.120, 0.000, 
162, 1, 0, 92.434, 129.817, 51.189, 153.506, 60.681, 147.933, 150.304, 0.000, 148.320, 0.000, 44.745, 43.936, 0.000, 
162, 1, 0, 92.231, 129.836, 51.236, 154.799, 31.558, 148.432, 150.144, 0.000, 148.352, 0.000, 44.051, 43.040, 0.000, 
162, 1, 0, 92.802, 129.369, 51.087, 154.144, 32.323, 148.254, 149.952, 0.000, 148.256, 0.000, 44.788, 43.456, 0.000, 
162, 1, 0, 97.410, 136.876, 52.349, 154.929, 32.244, 149.283, 150.144, 0.000, 147.520, 0.000, 45.803, 41.408, 0.000, 
162, 1, 0, 92.712, 129.054, 53.450, 153.787, 32.914, 147.856, 150.112, 0.000, 148.928, 0.000, 43.996, 44.832, 0.000, 
162, 1, 0, 97.427, 138.225, 52.686, 156.691, 32.733, 148.807, 150.208, 0.000, 148.544, 0.000, 44.779, 44.416, 0.000, 
162, 1, 0, 92.858, 129.057, 52.316, 154.964, 32.123, 148.191, 149.920, 0.000, 148.096, 0.000, 44.336, 41.536, 0.000, 
163, 1, 0, 92.794, 157.964, 53.136, 155.957, 32.088, 149.732, 151.488, 0.000, 148.768, 0.000, 44.565, 43.648, 0.000, 
163, 1, 0, 92.997, 129.718, 52.295, 154.620, 33.061, 149.063, 150.400, 0.000, 148.832, 0.000, 43.941, 44.480, 0.000, 
163, 1, 0, 92.508, 130.287, 51.431, 154.694, 32.276, 148.714, 150.912, 0.000, 148.832, 0.000, 44.974, 43.648, 0.000, 
163, 1, 0, 107.931, 150.798, 52.904, 155.305, 32.101, 148.393, 151.520, 0.000, 149.280, 0.000, 43.328, 43.072, 0.000, 
163, 1, 0, 92.523, 147.277, 52.704, 156.010, 32.584, 149.635, 150.304, 0.000, 149.152, 0.000, 45.305, 43.840, 0.000, 
163, 1, 0, 98.108, 136.423, 52.597, 155.972, 32.903, 148.532, 150.368, 0.000, 148.832, 0.000, 45.097, 44.032, 0.000, 
163, 1, 0, 92.987, 131.879, 51.696, 155.164, 32.798, 149.084, 151.264, 0.000, 148.960, 0.000, 62.591, 44.736, 0.000, 
163, 1, 0, 98.216, 138.270, 53.382, 155.683, 32.777, 149.238, 151.360, 0.000, 149.472, 0.000, 44.668, 44.128, 0.000, 
163, 1, 0, 92.586, 130.603, 51.353, 155.372, 33.072, 148.657, 151.200, 0.000, 148.928, 0.000, 43.547, 44.480, 0.000, 
163, 1, 0, 120.238, 138.749, 52.085, 154.919, 32.664, 150.593, 151.232, 0.000, 148.704, 0.000, 44.554, 44.896, 0.000, 
164, 1, 0, 93.384, 136.862, 51.751, 156.681, 31.123, 149.429, 151.776, 0.000, 149.664, 0.000, 44.430, 44.512, 0.000, 
164, 1, 0, 93.618, 130.509, 52.824, 157.318, 32.770, 149.829, 151.712, 0.000, 149.760, 0.000, 44.773, 43.904, 0.000, 
164, 1, 0, 93.266, 131.444, 52.762, 155.954, 32.439, 149.570, 152.160, 0.000, 149.376, 0.000, 44.885, 43.712, 0.000, 
164, 1, 0, 93.869, 131.074, 51.487, 156.806, 32.619, 149.450, 152.032, 0.000, 148.544, 0.000, 45.972, 42.848, 0.000, 
164, 1, 0, 104.152, 146.278, 54.581, 156.783, 44.141, 149.182, 152.000, 0.000, 149.568, 0.000, 43.589, 44.416, 0.000, 
164, 1, 0, 93.892, 131.015, 52.084, 156.338, 31.917, 150.417, 151.680, 0.000, 149.536, 0.000, 66.981, 45.504, 0.000, 
164, 1, 0, 98.306, 138.552, 54.608, 155.861, 33.384, 149.506, 152.416, 0.000, 150.144, 0.000, 45.378, 44.800, 0.000, 
164, 1, 0, 93.300, 130.639, 51.724, 155.799, 32.962, 149.579, 151.552, 0.000, 149.728, 0.000, 45.009, 42.880, 0.000, 
164, 1, 0, 135.426, 142.186, 54.530, 157.382, 32.819, 149.526, 151.520, 0.000, 149.376, 0.000, 44.457, 44.384, 0.000, 
164, 1, 0, 93.681, 131.305, 51.526, 155.434, 31.218, 149.937, 151.808, 0.000, 149.632, 0.000, 44.756, 44.544, 0.000, 
165, 1, 0, 93.900, 133.078, 52.988, 157.105, 33.090, 151.623, 152.992, 0.000, 150.816, 0.000, 45.099, 45.216, 0.000, 
165, 1, 0, 94.469, 131.991, 52.846, 156.625, 32.220, 150.410, 152.576, 0.000, 150.080, 0.000, 43.621, 44.352, 0.000, 
165, 1, 0, 93.574, 344.757, 52.633, 157.039, 31.757, 150.411, 153.408, 0.000, 150.240, 0.000, 45.223, 44.032, 0.000, 
165, 1, 0, 109.158, 132.482, 51.152, 156.097, 32.032, 150.270, 152.512, 0.000, 150.336, 0.000, 43.106, 44.672, 0.000, 
165, 1, 0, 93.947, 132.658, 52.628, 157.321, 32.782, 150.374, 152.480, 0.000, 149.856, 0.000, 45.327, 46.016, 0.000, 
165, 1, 0, 99.323, 139.024, 53.147, 157.146, 32.175, 150.672, 152.032, 0.000, 150.688, 0.000, 44.314, 43.936, 0.000, 
165, 1, 0, 93.994, 132.718, 53.033, 156.219, 32.384, 149.741, 152.512, 0.000, 150.432, 0.000, 45.234, 43.392, 0.000, 
165, 1, 0, 99.431, 139.094, 52.974, 156.750, 32.814, 150.951, 157.888, 0.000, 150.560, 0.000, 44.512, 44.544, 0.000, 
