length, width, pattern, capture, instantiation, first_launch_api, first_launch_total, repeat_launch_api, repeat_launch_total, first_launch_device, blockingKernelTimeoutDetected, repeat_launch_device, blockingKernelTimeoutDetected, upload_api_time, upload_device_time, blockingKernelTimeoutDetected, 
1368, 4, 0, 4862.047, 9645.560, 1269.622, 3568.066, 9.541, 2094.036, 2877.728, 0.000, 2058.976, 0.000, 1245.290, 1.856, 0.000, 
1368, 4, 0, 4565.970, 9569.516, 1298.045, 3576.960, 8.044, 2092.526, 2893.888, 0.000, 2061.408, 0.000, 1263.476, 2.240, 0.000, 
1368, 4, 0, 4822.387, 9665.149, 1295.919, 3567.164, 8.877, 2099.975, 2878.112, 0.000, 2060.960, 0.000, 1249.195, 1.920, 0.000, 
1369, 4, 0, 4464.949, 9812.614, 1306.695, 3570.068, 8.140, 2094.822, 2869.280, 0.000, 2069.184, 0.000, 1278.189, 1.952, 0.000, 
1369, 4, 0, 4827.745, 9633.407, 1278.182, 3557.482, 8.485, 2114.211, 2872.864, 0.000, 2059.552, 0.000, 1244.904, 1.824, 0.000, 
1369, 4, 0, 4429.026, 9561.973, 1296.543, 3568.143, 8.367, 2096.135, 2882.528, 0.000, 2072.320, 0.000, 1261.218, 1.856, 0.000, 
1369, 4, 0, 4752.838, 9690.715, 1287.137, 3571.931, 8.303, 2101.084, 2865.056, 0.000, 2060.960, 0.000, 1248.842, 1.920, 0.000, 
1369, 4, 0, 4483.570, 9619.646, 1295.349, 3568.159, 8.044, 2096.251, 2885.600, 0.000, 2065.216, 0.000, 1260.293, 1.856, 0.000, 
1369, 4, 0, 4808.342, 9708.546, 1267.750, 3561.619, 8.323, 2100.019, 2871.520, 0.000, 2061.760, 0.000, 1240.099, 1.952, 0.000, 
1369, 4, 0, 4538.982, 9563.452, 1303.597, 3578.274, 7.536, 2101.202, 2890.528, 0.000, 2064.608, 0.000, 1296.680, 2.208, 0.000, 
1369, 4, 0, 4720.505, 9711.156, 1284.358, 3575.047, 7.777, 2101.760, 2867.264, 0.000, 2057.248, 0.000, 1249.393, 1.856, 0.000, 
1369, 4, 0, 4525.402, 9581.420, 1295.274, 3557.720, 7.562, 2104.162, 2876.288, 0.000, 2066.176, 0.000, 1283.243, 1.888, 0.000, 
1369, 4, 0, 4807.398, 9607.875, 1280.423, 3507.799, 8.081, 2090.871, 2888.672, 0.000, 2061.696, 0.000, 1252.187, 1.952, 0.000, 
1370, 4, 0, 4435.398, 9502.345, 1300.763, 3538.316, 9.070, 2093.227, 2893.408, 0.000, 2071.104, 0.000, 1273.168, 1.856, 0.000, 
1370, 4, 0, 4844.898, 9708.913, 1290.924, 3576.064, 8.289, 2091.770, 2890.368, 0.000, 2064.128, 0.000, 1250.009, 1.888, 0.000, 
1370, 4, 0, 4457.790, 9559.163, 1299.160, 3563.116, 7.991, 2097.311, 2885.920, 0.000, 2065.024, 0.000, 1311.708, 1.728, 0.000, 
1370, 4, 0, 4831.015, 9704.582, 1295.368, 3520.100, 7.822, 2093.067, 2877.984, 0.000, 2064.224, 0.000, 1245.028, 1.600, 0.000, 
1370, 4, 0, 4467.376, 9560.804, 1297.047, 3534.561, 8.335, 2101.710, 2868.192, 0.000, 2066.432, 0.000, 1305.853, 1.856, 0.000, 
1370, 4, 0, 4706.508, 9640.677, 1286.227, 3566.980, 8.174, 2099.356, 2872.288, 0.000, 2065.280, 0.000, 1252.151, 1.856, 0.000, 
1370, 4, 0, 4457.341, 9776.677, 1311.246, 3588.368, 8.648, 2099.708, 2884.416, 0.000, 2071.840, 0.000, 1299.627, 1.856, 0.000, 
1370, 4, 0, 4699.261, 9808.488, 1317.607, 3589.025, 9.611, 2114.967, 2862.816, 0.000, 2062.400, 0.000, 1285.853, 1.856, 0.000, 
1370, 4, 0, 4670.779, 9940.411, 1355.137, 3628.689, 7.621, 2103.188, 2887.168, 0.000, 2070.720, 0.000, 1282.923, 1.824, 0.000, 
1370, 4, 0, 4835.086, 9940.676, 1324.149, 3603.938, 8.008, 2109.095, 2887.264, 0.000, 2062.528, 0.000, 1282.185, 1.952, 0.000, 
1371, 4, 0, 4696.698, 9928.857, 1341.789, 3614.958, 8.936, 2104.646, 2885.376, 0.000, 2066.656, 0.000, 1264.453, 1.824, 0.000, 
1371, 4, 0, 4825.725, 10077.240, 1336.504, 3621.680, 8.704, 2106.459, 2863.008, 0.000, 2064.960, 0.000, 1270.479, 1.856, 0.000, 
1371, 4, 0, 4590.116, 9971.394, 1354.135, 3635.204, 8.611, 2115.253, 2881.536, 0.000, 2070.528, 0.000, 1303.582, 1.952, 0.000, 
1371, 4, 0, 4790.918, 9822.746, 1318.859, 3544.772, 8.895, 2099.042, 2890.304, 0.000, 2065.216, 0.000, 1295.135, 1.856, 0.000, 
1371, 4, 0, 4455.052, 9572.403, 1319.613, 3541.819, 8.802, 2098.010, 2877.504, 0.000, 2074.304, 0.000, 1321.346, 1.824, 0.000, 
1371, 4, 0, 4717.749, 9756.603, 1331.371, 3579.335, 8.015, 2093.531, 2875.040, 0.000, 2064.064, 0.000, 1299.489, 2.016, 0.000, 
1371, 4, 0, 4625.221, 9912.237, 1312.163, 3574.491, 8.169, 2101.244, 2885.920, 0.000, 2066.976, 0.000, 1289.738, 1.856, 0.000, 
1371, 4, 0, 4949.424, 9974.647, 1305.856, 3590.416, 8.407, 2098.079, 2876.960, 0.000, 2065.664, 0.000, 1264.230, 1.856, 0.000, 
1371, 4, 0, 4489.465, 9654.062, 1327.046, 3605.470, 8.025, 2107.758, 2881.024, 0.000, 2066.272, 0.000, 1311.621, 1.856, 0.000, 
1371, 4, 0, 4641.497, 9755.413, 1337.679, 3557.826, 7.924, 2109.723, 2871.744, 0.000, 2065.280, 0.000, 1282.911, 1.824, 0.000, 
1372, 4, 0, 4621.330, 9988.444, 1366.995, 3592.434, 7.709, 2099.139, 2896.800, 0.000, 2073.152, 0.000, 1267.750, 1.920, 0.000, 
1372, 4, 0, 4830.785, 9714.688, 1279.950, 3526.195, 8.832, 2096.453, 2891.680, 0.000, 2068.640, 0.000, 1279.741, 1.856, 0.000, 
1372, 4, 0, 4547.466, 9564.611, 1312.469, 3586.187, 8.260, 2104.576, 2880.416, 0.000, 2072.416, 0.000, 1276.104, 1.824, 0.000, 
1372, 4, 0, 4743.051, 9749.027, 1279.870, 3578.479, 8.664, 2108.997, 2886.688, 0.000, 2068.000, 0.000, 1242.429, 1.952, 0.000, 
1372, 4, 0, 4442.904, 9659.206, 1320.562, 3596.166, 7.752, 2099.907, 2883.584, 0.000, 2076.000, 0.000, 1274.389, 1.856, 0.000, 
1372, 4, 0, 4704.050, 9688.229, 1269.121, 3547.917, 8.820, 2114.204, 2883.424, 0.000, 2067.040, 0.000, 1242.624, 1.856, 0.000, 
1372, 4, 0, 4525.747, 9576.068, 1302.518, 3578.873, 8.314, 2101.352, 2877.344, 0.000, 2065.856, 0.000, 1271.766, 1.952, 0.000, 
1372, 4, 0, 4774.948, 9683.880, 1281.911, 3509.373, 8.015, 2099.127, 2895.840, 0.000, 2070.720, 0.000, 1245.331, 1.824, 0.000, 
1372, 4, 0, 4478.132, 9596.893, 1313.631, 3531.979, 8.957, 2102.487, 2890.752, 0.000, 2074.848, 0.000, 1272.223, 1.856, 0.000, 
1372, 4, 0, 6465.523, 11583.575, 1588.900, 3822.664, 13.725, 2121.683, 2890.336, 0.000, 2070.592, 0.000, 1340.177, 1.856, 0.000, 
1373, 4, 0, 4711.009, 9944.941, 1388.769, 3667.880, 9.605, 2107.332, 2880.928, 0.000, 2070.720, 0.000, 1311.005, 1.696, 0.000, 
1373, 4, 0, 5017.147, 10086.099, 1322.939, 3601.809, 9.611, 2107.767, 2894.688, 0.000, 2069.952, 0.000, 1249.762, 1.856, 0.000, 
1373, 4, 0, 4538.206, 9613.882, 1322.374, 3607.980, 8.753, 2105.374, 2870.240, 0.000, 2073.312, 0.000, 1268.536, 1.856, 0.000, 
1373, 4, 0, 4714.174, 9715.812, 1283.275, 3579.657, 8.336, 2110.317, 2867.776, 0.000, 2068.416, 0.000, 1256.411, 1.824, 0.000, 
1373, 4, 0, 4576.788, 9587.172, 1370.356, 3629.667, 8.106, 2120.044, 2887.424, 0.000, 2075.008, 0.000, 1271.935, 1.824, 0.000, 
1373, 4, 0, 4835.502, 9709.369, 1269.762, 3580.868, 8.797, 2108.753, 2888.544, 0.000, 2072.416, 0.000, 1313.010, 1.856, 0.000, 
1373, 4, 0, 4492.555, 9503.767, 1310.658, 3601.323, 8.841, 2108.545, 2890.592, 0.000, 2072.192, 0.000, 1302.767, 1.824, 0.000, 
1373, 4, 0, 4753.290, 9914.601, 1326.198, 3608.853, 8.678, 2114.379, 2883.040, 0.000, 2071.008, 0.000, 1251.077, 1.856, 0.000, 
1373, 4, 0, 4557.431, 9687.395, 1309.410, 3530.486, 9.137, 2093.407, 2898.976, 0.000, 2070.176, 0.000, 1278.056, 1.856, 0.000, 
1373, 4, 0, 4866.630, 9945.780, 1285.727, 3518.076, 9.005, 2099.018, 2879.552, 0.000, 2067.904, 0.000, 1267.063, 1.856, 0.000, 
1374, 4, 0, 4520.926, 9787.351, 1326.958, 3624.794, 10.250, 2105.048, 2879.936, 0.000, 2072.192, 0.000, 1310.505, 1.856, 0.000, 
1374, 4, 0, 4782.392, 9811.641, 1332.142, 3569.639, 9.196, 2105.540, 2904.000, 0.000, 2072.768, 0.000, 1273.520, 1.856, 0.000, 
1374, 4, 0, 4562.427, 9818.066, 1396.034, 3623.322, 8.149, 2098.796, 2891.040, 0.000, 2075.552, 0.000, 1267.511, 1.856, 0.000, 
1374, 4, 0, 4750.838, 9876.344, 1283.693, 3566.497, 9.216, 2122.558, 2890.336, 0.000, 2070.336, 0.000, 1285.427, 1.856, 0.000, 
1374, 4, 0, 4618.262, 9831.980, 1312.003, 3584.165, 9.011, 2096.206, 2898.144, 0.000, 2072.768, 0.000, 1277.107, 1.856, 0.000, 
1374, 4, 0, 4833.475, 9714.548, 1272.351, 3566.216, 8.256, 2104.465, 2894.496, 0.000, 2071.360, 0.000, 1253.856, 1.824, 0.000, 
1374, 4, 0, 4586.040, 9659.916, 1310.551, 3593.453, 8.025, 2104.897, 2883.232, 0.000, 2071.648, 0.000, 1270.344, 1.856, 0.000, 
1374, 4, 0, 4794.978, 9764.999, 1305.167, 3599.467, 7.881, 2119.623, 2868.480, 0.000, 2064.672, 0.000, 1270.227, 2.144, 0.000, 
1374, 4, 0, 4493.253, 9572.772, 1310.169, 3592.079, 8.821, 2103.233, 2896.384, 0.000, 2080.896, 0.000, 1275.658, 2.112, 0.000, 
1374, 4, 0, 4767.325, 9691.225, 1283.857, 3574.037, 8.063, 2111.073, 2889.152, 0.000, 2070.528, 0.000, 1257.473, 1.856, 0.000, 
1375, 4, 0, 4564.148, 9670.840, 1352.294, 3574.986, 7.939, 2103.713, 2888.480, 0.000, 2083.104, 0.000, 1272.487, 1.856, 0.000, 
1375, 4, 0, 4833.750, 9687.155, 1273.425, 3513.130, 9.352, 2110.116, 2904.864, 0.000, 2070.624, 0.000, 1295.649, 1.952, 0.000, 
1375, 4, 0, 4602.619, 9626.748, 1296.676, 3572.900, 8.201, 2115.011, 2890.912, 0.000, 2080.320, 0.000, 1274.089, 1.856, 0.000, 
1375, 4, 0, 4825.028, 9692.206, 1276.574, 3574.730, 9.324, 2116.463, 2875.552, 0.000, 2071.936, 0.000, 1258.489, 1.856, 0.000, 
1375, 4, 0, 4526.258, 9569.422, 1304.156, 3593.869, 8.210, 2113.855, 2889.632, 0.000, 2077.600, 0.000, 1281.156, 1.952, 0.000, 
1375, 4, 0, 4779.182, 9760.029, 1279.219, 3545.165, 7.824, 2102.302, 2915.584, 0.000, 2078.080, 0.000, 1253.401, 1.920, 0.000, 
1375, 4, 0, 4533.145, 9556.249, 1299.683, 3553.975, 8.427, 2101.358, 2895.680, 0.000, 2078.816, 0.000, 1273.867, 1.856, 0.000, 
1375, 4, 0, 4752.070, 9725.485, 1278.936, 3561.946, 8.269, 2103.652, 2902.976, 0.000, 2070.880, 0.000, 1259.859, 1.856, 0.000, 
1375, 4, 0, 4472.973, 9578.344, 1308.959, 3591.416, 9.052, 2099.534, 2900.960, 0.000, 2078.048, 0.000, 1267.508, 1.856, 0.000, 
1375, 4, 0, 4799.794, 9769.700, 1296.737, 3589.146, 8.562, 2109.713, 2903.392, 0.000, 2070.592, 0.000, 1263.352, 1.856, 0.000, 
1376, 4, 0, 4495.648, 9637.842, 1321.151, 3624.505, 7.704, 2114.365, 2886.304, 0.000, 2083.584, 0.000, 1274.491, 1.856, 0.000, 
1376, 4, 0, 4873.899, 9707.317, 1271.230, 3562.914, 8.793, 2130.362, 2868.800, 0.000, 2071.488, 0.000, 1245.009, 1.856, 0.000, 
1376, 4, 0, 4484.780, 9560.058, 1311.927, 3598.868, 8.233, 2115.475, 2897.024, 0.000, 2086.080, 0.000, 1275.073, 1.856, 0.000, 
1376, 4, 0, 4712.799, 9820.781, 1274.804, 3581.890, 8.521, 2114.696, 2888.672, 0.000, 2076.544, 0.000, 1246.494, 1.952, 0.000, 
1376, 4, 0, 4552.138, 9614.775, 1309.275, 3603.966, 8.063, 2111.958, 2907.008, 0.000, 2078.976, 0.000, 1269.674, 1.856, 0.000, 
1376, 4, 0, 4758.700, 9698.128, 1277.835, 3592.458, 8.146, 2121.258, 2895.488, 0.000, 2077.152, 0.000, 1257.874, 1.856, 0.000, 
1376, 4, 0, 4441.396, 9639.019, 1293.795, 3591.331, 7.798, 2114.934, 2897.760, 0.000, 2079.072, 0.000, 1272.044, 2.080, 0.000, 
1376, 4, 0, 4697.631, 9676.684, 1262.355, 3577.886, 8.501, 2129.924, 2880.800, 0.000, 2073.440, 0.000, 1239.757, 1.856, 0.000, 
1376, 4, 0, 4453.259, 9510.630, 1310.659, 3611.765, 8.929, 2123.746, 2892.640, 0.000, 2077.056, 0.000, 1278.315, 1.952, 0.000, 
1376, 4, 0, 4868.678, 9868.822, 1275.201, 3536.648, 8.233, 2106.654, 2893.600, 0.000, 2072.256, 0.000, 1259.428, 1.856, 0.000, 
1377, 4, 0, 4560.084, 10898.753, 1360.357, 3589.650, 8.586, 2111.608, 2901.184, 0.000, 2080.960, 0.000, 1306.327, 2.144, 0.000, 
1377, 4, 0, 4819.776, 9899.774, 1324.367, 3622.207, 8.483, 2121.096, 2898.688, 0.000, 2076.320, 0.000, 1259.794, 1.952, 0.000, 
1377, 4, 0, 4618.502, 9693.519, 1323.216, 3604.420, 8.579, 2113.127, 2899.904, 0.000, 2083.072, 0.000, 1268.431, 1.824, 0.000, 
1377, 4, 0, 4760.980, 9739.353, 1276.516, 3585.485, 9.070, 2107.323, 2893.888, 0.000, 2075.392, 0.000, 1248.776, 1.824, 0.000, 
1377, 4, 0, 4463.541, 9567.963, 1314.929, 3610.499, 7.832, 2113.692, 2882.464, 0.000, 2082.880, 0.000, 1280.198, 2.144, 0.000, 
1377, 4, 0, 4823.586, 9709.296, 1270.920, 3581.469, 8.652, 2121.898, 2886.112, 0.000, 2075.360, 0.000, 1250.091, 1.856, 0.000, 
1377, 4, 0, 4566.920, 9651.665, 1321.038, 3602.110, 8.023, 2119.763, 2897.312, 0.000, 2083.872, 0.000, 1271.530, 1.920, 0.000, 
1377, 4, 0, 4693.748, 9686.305, 1285.118, 3579.098, 8.665, 2116.507, 2894.016, 0.000, 2081.472, 0.000, 1257.046, 2.144, 0.000, 
1377, 4, 0, 4516.893, 9596.646, 1303.036, 3600.602, 8.609, 2111.608, 2904.896, 0.000, 2081.568, 0.000, 1275.504, 1.856, 0.000, 
1377, 4, 0, 4788.589, 9732.361, 1284.258, 3578.749, 8.280, 2127.299, 2902.400, 0.000, 2074.560, 0.000, 1251.896, 1.952, 0.000, 
1378, 4, 0, 4597.826, 10955.852, 1366.958, 3648.367, 8.939, 2121.823, 2897.408, 0.000, 2082.400, 0.000, 1269.515, 1.696, 0.000, 
1378, 4, 0, 4727.618, 9755.340, 1277.841, 3607.236, 8.007, 2131.391, 2878.304, 0.000, 2079.232, 0.000, 1245.859, 1.600, 0.000, 
1378, 4, 0, 4642.533, 9687.328, 1314.384, 3542.890, 9.028, 2112.486, 2884.576, 0.000, 2080.160, 0.000, 1271.200, 1.600, 0.000, 
1378, 4, 0, 4893.192, 9759.130, 1285.395, 3531.275, 8.245, 2109.701, 2914.400, 0.000, 2078.240, 0.000, 1253.514, 1.632, 0.000, 
1378, 4, 0, 4551.536, 9686.954, 1313.995, 3545.454, 8.231, 2112.538, 2886.464, 0.000, 2084.928, 0.000, 1280.286, 1.728, 0.000, 
1378, 4, 0, 4883.442, 9762.942, 1279.161, 3592.617, 8.692, 2120.026, 2904.864, 0.000, 2080.544, 0.000, 1267.882, 1.632, 0.000, 
1378, 4, 0, 4674.703, 9707.383, 1316.264, 3598.206, 7.750, 2111.116, 2901.024, 0.000, 2084.384, 0.000, 1274.408, 1.824, 0.000, 
1378, 4, 0, 4858.011, 9705.233, 1277.046, 3583.482, 8.132, 2112.181, 2891.104, 0.000, 2074.560, 0.000, 1252.877, 1.824, 0.000, 
1378, 4, 0, 4468.598, 9598.956, 1326.868, 3591.988, 8.006, 2132.631, 2876.320, 0.000, 2082.944, 0.000, 1271.027, 1.856, 0.000, 
1378, 4, 0, 4923.830, 9776.609, 1284.374, 3566.435, 8.766, 2121.474, 2884.288, 0.000, 2076.896, 0.000, 1253.631, 1.952, 0.000, 
1379, 4, 0, 4517.906, 9616.906, 1320.228, 3609.214, 8.619, 2125.847, 2902.624, 0.000, 2087.552, 0.000, 1276.505, 1.856, 0.000, 
1379, 4, 0, 4841.690, 9728.194, 1287.919, 3597.073, 7.882, 2117.014, 2893.408, 0.000, 2084.640, 0.000, 1257.909, 1.856, 0.000, 
1379, 4, 0, 4525.348, 9650.901, 1312.258, 3608.557, 8.093, 2119.865, 2900.192, 0.000, 2094.240, 0.000, 1273.249, 1.856, 0.000, 
1379, 4, 0, 4733.851, 9768.488, 1285.016, 3591.109, 8.165, 2122.460, 2907.552, 0.000, 2080.832, 0.000, 1254.031, 1.824, 0.000, 
1379, 4, 0, 4567.412, 9608.876, 1294.576, 3595.389, 8.202, 2115.111, 2907.072, 0.000, 2089.152, 0.000, 1278.998, 1.632, 0.000, 
1379, 4, 0, 4711.133, 9721.646, 1275.409, 3577.888, 8.723, 2126.502, 2882.784, 0.000, 2081.120, 0.000, 1250.287, 2.016, 0.000, 
1379, 4, 0, 4547.890, 9666.448, 1327.859, 3614.630, 8.164, 2127.454, 2889.568, 0.000, 2082.816, 0.000, 1276.255, 1.632, 0.000, 
1379, 4, 0, 4888.370, 9753.854, 1276.487, 3520.882, 8.626, 2126.022, 2905.984, 0.000, 2083.424, 0.000, 1267.416, 1.600, 0.000, 
1379, 4, 0, 4432.483, 9638.288, 1311.569, 3560.847, 8.636, 2110.488, 2887.808, 0.000, 2085.632, 0.000, 1274.022, 1.600, 0.000, 
1379, 4, 0, 4766.201, 9669.886, 1272.226, 3579.168, 8.153, 2121.410, 2908.160, 0.000, 2083.232, 0.000, 1258.654, 1.600, 0.000, 
1380, 4, 0, 4521.139, 9634.896, 1319.878, 3611.675, 8.035, 2117.445, 2901.600, 0.000, 2088.672, 0.000, 1281.311, 1.632, 0.000, 
1380, 4, 0, 4826.737, 9746.507, 1289.594, 3536.014, 8.222, 2106.276, 2903.392, 0.000, 2077.824, 0.000, 1253.250, 1.856, 0.000, 
1380, 4, 0, 4669.444, 9633.818, 1309.690, 3544.870, 8.909, 2106.515, 2891.488, 0.000, 2085.216, 0.000, 1282.964, 1.856, 0.000, 
1380, 4, 0, 4740.996, 9714.783, 1273.585, 3587.005, 13.594, 2125.755, 2890.688, 0.000, 2083.648, 0.000, 1262.173, 1.952, 0.000, 
1380, 4, 0, 4578.650, 9662.477, 1327.865, 3616.793, 8.190, 2122.376, 2901.120, 0.000, 2089.280, 0.000, 1278.919, 1.856, 0.000, 
1380, 4, 0, 4693.886, 9726.953, 1281.705, 3590.007, 8.296, 2121.012, 2907.712, 0.000, 2084.256, 0.000, 1264.126, 1.856, 0.000, 
1380, 4, 0, 4562.369, 9618.456, 1306.805, 3598.277, 9.130, 2129.480, 2903.392, 0.000, 2088.544, 0.000, 1280.811, 1.856, 0.000, 
1380, 4, 0, 4892.825, 9782.567, 1290.523, 3607.586, 7.576, 2130.105, 2907.328, 0.000, 2083.680, 0.000, 1255.421, 1.952, 0.000, 
1380, 4, 0, 4456.242, 9687.102, 1337.679, 3639.184, 8.401, 2125.257, 2900.992, 0.000, 2093.152, 0.000, 1277.653, 1.632, 0.000, 
1380, 4, 0, 4792.859, 9758.351, 1288.242, 3605.329, 8.131, 2130.708, 2904.736, 0.000, 2082.304, 0.000, 1249.895, 1.600, 0.000, 
1381, 4, 0, 4607.109, 9637.836, 1319.659, 3615.984, 8.880, 2125.047, 2891.392, 0.000, 2094.720, 0.000, 1278.750, 1.632, 0.000, 
1381, 4, 0, 4765.727, 9760.619, 1286.691, 3541.811, 8.002, 2117.438, 2911.456, 0.000, 2084.512, 0.000, 1248.001, 1.600, 0.000, 
1381, 4, 0, 4550.613, 9612.748, 1322.588, 3576.262, 9.431, 2126.994, 2906.400, 0.000, 2093.408, 0.000, 1287.070, 1.824, 0.000, 
1381, 4, 0, 4735.771, 9757.361, 1309.424, 3557.393, 8.060, 2114.703, 2918.880, 0.000, 2086.208, 0.000, 1260.265, 1.856, 0.000, 
1381, 4, 0, 4455.154, 9652.452, 1321.025, 3553.980, 9.341, 2113.567, 2906.528, 0.000, 2094.816, 0.000, 1284.628, 1.856, 0.000, 
1381, 4, 0, 4821.242, 9764.964, 1298.427, 3587.822, 8.334, 2132.031, 2909.952, 0.000, 2085.600, 0.000, 1250.372, 1.920, 0.000, 
1381, 4, 0, 4619.022, 9578.707, 1315.719, 3609.075, 8.773, 2121.934, 2889.504, 0.000, 2092.352, 0.000, 1306.260, 1.824, 0.000, 
1381, 4, 0, 4788.813, 9742.966, 1287.983, 3597.511, 7.752, 2134.225, 2887.552, 0.000, 2085.696, 0.000, 1274.195, 2.208, 0.000, 
1381, 4, 0, 4511.589, 9576.728, 1325.931, 3616.037, 7.531, 2122.909, 2908.704, 0.000, 2091.648, 0.000, 1280.517, 1.856, 0.000, 
1381, 4, 0, 4837.404, 9757.724, 1287.731, 3598.026, 8.269, 2125.589, 2904.992, 0.000, 2080.128, 0.000, 1253.136, 1.856, 0.000, 
1382, 4, 0, 4598.006, 9667.246, 1317.742, 3599.920, 8.822, 2121.096, 2912.800, 0.000, 2089.664, 0.000, 1288.868, 1.952, 0.000, 
1382, 4, 0, 4850.142, 9761.436, 1306.631, 3608.193, 8.753, 2121.117, 2907.232, 0.000, 2081.600, 0.000, 1255.165, 1.824, 0.000, 
1382, 4, 0, 4508.556, 9660.212, 1321.718, 3602.210, 8.131, 2126.811, 2912.608, 0.000, 2092.288, 0.000, 1279.872, 1.632, 0.000, 
1382, 4, 0, 4740.732, 9767.331, 1276.814, 3600.893, 8.523, 2132.620, 2898.080, 0.000, 2084.128, 0.000, 1248.979, 1.632, 0.000, 
1382, 4, 0, 4654.714, 9679.727, 1322.992, 3605.904, 8.354, 2137.829, 2895.936, 0.000, 2092.384, 0.000, 1290.117, 1.856, 0.000, 
1382, 4, 0, 4914.190, 9883.587, 1303.633, 3565.425, 8.617, 2117.811, 2915.424, 0.000, 2089.504, 0.000, 1246.018, 1.824, 0.000, 
1382, 4, 0, 4521.076, 9631.566, 1314.687, 3564.355, 9.013, 2126.394, 2893.632, 0.000, 2092.896, 0.000, 1283.623, 1.920, 0.000, 
1382, 4, 0, 4671.048, 9762.318, 1290.835, 3601.360, 7.893, 2123.475, 2907.808, 0.000, 2080.224, 0.000, 1250.130, 1.856, 0.000, 
1382, 4, 0, 4558.317, 9605.041, 1312.728, 3606.657, 8.168, 2117.712, 2904.704, 0.000, 2088.480, 0.000, 1266.537, 1.952, 0.000, 
1382, 4, 0, 4855.844, 9764.505, 1284.243, 3589.172, 8.584, 2116.421, 2908.736, 0.000, 2084.576, 0.000, 1275.115, 1.856, 0.000, 
1383, 4, 0, 4513.762, 9673.437, 1332.055, 3632.022, 8.109, 2130.199, 2893.088, 0.000, 2093.728, 0.000, 1283.371, 2.016, 0.000, 
1383, 4, 0, 4845.753, 9767.514, 1276.705, 3604.156, 8.369, 2148.836, 2897.888, 0.000, 2090.912, 0.000, 1260.600, 1.824, 0.000, 
1383, 4, 0, 4609.298, 9679.457, 1324.337, 3629.896, 9.153, 2117.776, 2904.192, 0.000, 2095.744, 0.000, 1286.645, 1.856, 0.000, 
1383, 4, 0, 4739.748, 9862.171, 1285.467, 3597.517, 7.925, 2124.830, 2909.248, 0.000, 2087.616, 0.000, 1280.010, 2.144, 0.000, 
1383, 4, 0, 4503.207, 9660.239, 1306.854, 3607.706, 9.265, 2127.142, 2906.528, 0.000, 2092.224, 0.000, 1279.474, 1.824, 0.000, 
1383, 4, 0, 4731.991, 9780.319, 1286.149, 3599.827, 8.805, 2136.248, 2914.176, 0.000, 2082.912, 0.000, 1257.643, 1.824, 0.000, 
1383, 4, 0, 4488.834, 9658.224, 1324.687, 3621.908, 7.630, 2126.612, 2915.744, 0.000, 2093.184, 0.000, 1288.077, 1.888, 0.000, 
1383, 4, 0, 4733.864, 9821.514, 1273.175, 3585.799, 7.839, 2129.031, 2896.384, 0.000, 2087.648, 0.000, 1252.844, 1.952, 0.000, 
1383, 4, 0, 4545.468, 9753.929, 1326.930, 3628.249, 8.798, 2131.446, 2906.304, 0.000, 2092.768, 0.000, 1285.453, 1.824, 0.000, 
1383, 4, 0, 4779.829, 9787.438, 1291.170, 3551.241, 7.713, 2117.843, 2919.040, 0.000, 2085.152, 0.000, 1272.748, 2.048, 0.000, 
1384, 4, 0, 4543.696, 9695.951, 1330.402, 3580.138, 8.208, 2135.947, 2907.488, 0.000, 2098.688, 0.000, 1275.005, 1.888, 0.000, 
1384, 4, 0, 4811.839, 9888.388, 1268.940, 3595.367, 8.341, 2124.673, 2907.808, 0.000, 2092.864, 0.000, 1262.163, 2.048, 0.000, 
1384, 4, 0, 4483.189, 9692.130, 1318.715, 3607.742, 8.036, 2126.756, 2916.800, 0.000, 2094.432, 0.000, 1280.563, 1.856, 0.000, 
1384, 4, 0, 4767.916, 9775.853, 1308.061, 3610.036, 8.090, 2124.959, 2919.712, 0.000, 2088.640, 0.000, 1258.987, 1.856, 0.000, 
1384, 4, 0, 4491.857, 9622.199, 1319.469, 3627.153, 7.677, 2135.724, 2909.632, 0.000, 2098.624, 0.000, 1279.078, 1.952, 0.000, 
1384, 4, 0, 4784.273, 9788.663, 1293.957, 3556.726, 8.611, 2136.888, 2895.552, 0.000, 2089.344, 0.000, 1260.482, 1.952, 0.000, 
1384, 4, 0, 4499.299, 9604.340, 1319.438, 3554.672, 8.166, 2123.531, 2903.520, 0.000, 2095.520, 0.000, 1287.158, 1.824, 0.000, 
1384, 4, 0, 4757.714, 9798.488, 1296.622, 3556.303, 8.224, 2126.185, 2916.704, 0.000, 2091.616, 0.000, 1246.052, 1.856, 0.000, 
1384, 4, 0, 4614.841, 9649.952, 1315.796, 3617.027, 8.199, 2130.259, 2923.392, 0.000, 2096.064, 0.000, 1286.429, 1.856, 0.000, 
1384, 4, 0, 4733.799, 9786.483, 1298.467, 3623.488, 8.030, 2136.868, 2917.344, 0.000, 2085.760, 0.000, 1272.767, 1.632, 0.000, 
1385, 4, 0, 4484.422, 9635.485, 1338.199, 3642.654, 8.485, 2130.216, 2918.560, 0.000, 2098.944, 0.000, 1283.540, 1.632, 0.000, 
1385, 4, 0, 4788.342, 9766.932, 1304.526, 3607.863, 8.424, 2151.645, 2906.176, 0.000, 2087.232, 0.000, 1255.997, 1.696, 0.000, 
